CSCSITEID__C,ACCOUNTNAMEENGLISH__C,BRANCH_CUSTOMER_PARTY_KEY,BRANCH_PRIMARY_NAME,HQ_PRIMARY_NAME,GU_PRIMARY_NAME,BRANCH_ISO_COUNTRY_CD,BRANCH_PARTY_SSOT_PARTY_ID_INT,BRANCH_HQ_BRANCH_CD,EXACT_COUNTRY
261920662,ASIA PACIFIC BREWERY LANKA LIMITED,175258617,ASIA PACIFIC BREWERY LANKA LTD,ASIA PACIFIC BREWERIES LTD,L'ARCHE GREEN NV,LKA,261920662,HQ,SRI LANKA
36238713,VSNL LANKA LTD,5139118,VSNL LANKA LTD,TATA COMMUNICATIONS LANKA LTD,TATA SONS LTD,LKA,36238713,BR,SRI LANKA
219780903,,146314131,EBASE ASIA,E BASE ASIA PVT LTD,E BASE ASIA PVT LTD,LKA,219780903,BR,SRI LANKA
198521189,IOM,126779855,IOM,IOM,IOM,LKA,198521189,HQ,SRI LANKA
185559193,Anilana Hotels and Properties Limited,113732834,ANILANA HOTELS,ANILANA HOTELS,ANILANA HOTELS,LKA,185559193,HQ,SRI LANKA
350320878,,234992943,CHAKRAY CONSULTANCY PVT LTD,CHAKRAY CONSULTANCY PVT LTD,CHAKRAY CONSULTANCY PVT LTD,LKA,350320878,HQ,SRI LANKA
41497202,Commercial Leasing Company Ltd,5533526,COMMERCIAL LEASING COMPANY LTD,COMMERCIAL LEASING COMPANY LTD,COMMERCIAL LEASING COMPANY LTD,LKA,41497202,HQ,SRI LANKA
145661195,Department Of Posts,79047979,DEPARTMENT OF POST,DEPARTMENT OF POST,DEPARTMENT OF POST,LKA,145661195,HQ,SRI LANKA
42175683,,6679477,BT COMMUNICATIONS LANKA PVT LTD,"BT COMMUNICATIONS, INC",BT GROUP PLC,LKA,42175683,HQ,SRI LANKA
200790957,JANASHAKTHI INSURANCE COMPANY LTD,128495418,JANASHAKTHI INSURANCE  COMPANY LTD,JANASHAKTHI INSURANCE COMPANY LIMITED,ALLIANZ SE,LKA,200790957,BR,SRI LANKA
8940861,PENGUINE SPORTSWEAR,8082795,DATA INTERNATIONAL,DATA ENTRY INTERNATIONAL,DATA ENTRY INTERNATIONAL,LKA,8940861,HQ,SRI LANKA
267216050,,179449559,KBSL INFORMATION TECHNOLOGIES LTD,KBSL INFORMATION TECHNOLOGIES LTD,KEELS BUSINESS SYTEMS LIMITED,LKA,267216050,BR,SRI LANKA
217487683,FINGARA CLUB,143702893,FINGARA CLUB,FINGARA CLUB,FINGARA CLUB,LKA,217487683,HQ,SRI LANKA
199101491,Sovereign Investments Lanka (Private) Limited,127485091,SOVEREIGN INVESTMENTS LANKA PRIVATE LTD,SOVEREIGN INVESTMENTS LANKA PRIVATE LTD,SOVEREIGN INVESTMENTS LANKA PRIVATE LTD,LKA,199101491,HQ,SRI LANKA
159437293,Expo Lanka Holdings Ltd,98197473,EXPO LANKA FREIGHT LTD,EXPOLANKA HOLDING LTD,EXPOLANKA HOLDING LTD,LKA,159437293,BR,SRI LANKA
212453848,Ministry of Urban Development and Sacred Area Development,137787847,MINISTRY OF URBAN DEVELOPMENT AND SACRED AREA DEVELOPMENT,DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA,DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA,LKA,212453848,HQ,SRI LANKA
173504819,,106377468,ABANS PVT LTD,ABANS LIMITED,ABANS LIMITED,LKA,173504819,BR,SRI LANKA
357390100,,240903197,POLAR IT NETWORK,POLAR IT NETWORK,POLAR NETWORKS INC,LKA,357390100,BR,SRI LANKA
230156073,,154199038,CHEMECHO,CHEMECHO INDUSTRIES,CHEMECHO INDUSTRIES,LKA,230156073,BR,SRI LANKA
363700921,DELOITTE LANKA PRIVATE LTD,246885369,DELOITTE LANKA PRIVATE LTD,DELOITTE LANKA PVT LTD,DELOITTE GLOBAL SERVICES LTD,LKA,363700921,BR,SRI LANKA
41495834,The Lanka Hospital Corporation Ltd,13774241,THE LANKA HOSPITAL CORPORATION LTD,THE LANKA HOSPITAL CORPORATION LIMITED,THE LANKA HOSPITAL CORPORATION LIMITED,LKA,41495834,BR,SRI LANKA
256349344,,171253663,ALLIED TECHNO SERVICES PVT LTD,ALLIED TECHNO SERVICES PVT LTD,ALLIED TECHNO SERVICES PVT LTD,LKA,256349344,HQ,SRI LANKA
276738170,,189130252,AMIGO TECHNOLOGIES (PVT) LTD,AMIGO TECHNOLOGIES PVTLTD,AMIGO TECHNOLOGIES PVTLTD,LKA,276738170,BR,SRI LANKA
155544822,Tata Communications Lanka Limited,96171368,TATA COMMUNICATIONS LANKA LTD,TATA COMMUNICATIONS LTD,TATA SONS LTD,LKA,155544822,HQ,SRI LANKA
384387031,,260913168,ADAPT INFORMATION TECHNOLOGIES PRIVATE LTD,ADAPT INFORMATION TECHNOLOGIES PVT LTD,ADAPT INFORMATION TECHNOLOGIES PVT LTD,LKA,384387031,BR,SRI LANKA
308756091,,203786401,NEAT LANKA PVT LTD,NEAT LANKA  PVT LTD,NEAT LANKA  PVT LTD,LKA,308756091,BR,SRI LANKA
257892500,,173775862,GENIUS ASSOCIATES PVT LTD,GENIUS ASSOCIATES PVT LTD,GENIUS ASSOCIATES PVT LTD,LKA,257892500,BR,SRI LANKA
167827641,,102241362,CARSON CUMBERBATCH PLC,CARSON CUMBERBATCH PLC,CARSON CUMBERBATCH PLC,LKA,167827641,HQ,SRI LANKA
312500842,NORFOLK FOODS PVT LTD,206924319,NORFOLK FOODS PVT LTD,NORFOLK FOODS PVT LTD,NORFOLK FOODS PVT LTD,LKA,312500842,HQ,SRI LANKA
91312652,NDBS Stockbrokers (Pvt) Ltd,35535916,NDBS STOCK BROKERS,NATIONAL SAVINGS BANK,NATIONAL SAVINGS BANK,LKA,91312652,BR,SRI LANKA
371940084,DYNAMIC AV TECHNOLOGIES PVT LTD,252372997,DYNAMIC AV TECHNOLOGIES PVT LTD,DYNAMIC AV TECHNOLOGIES PVT LTD,DYNAMIC AV TECHNOLOGIES PVT LTD,LKA,371940084,BR,SRI LANKA
256148552,INTERTEK HOUSE,170982196,INTERTEK HOUSE,INTERTEK HOUSE,INTERTEK HOUSE,LKA,256148552,HQ,SRI LANKA
392185287,GOODHOPE ASIA HOLDINGS LTD,267938175,GOODHOPE ASIA HOLDINGS LTD,GOODHOPE ASIA HOLDINGS LTD,CARSON CUMBERBATCH PLC,LKA,392185287,HQ,SRI LANKA
264288145,THE THINNAI,176044194,THE THINNAI,THE THINNAI,THE THINNAI,LKA,264288145,HQ,SRI LANKA
332764499,,224064751,MGF SOURCING FAR EAST,TSAM,MGF SOURCING,LKA,332764499,HQ,SRI LANKA
254606487,,169527455,DMS SOFTWARE TECHNOLOGIES PVT LTD,DMS HOLDINGS PVT LTD,DMS HOLDINGS PVT LTD,LKA,254606487,BR,SRI LANKA
37812625,,13221813,ACCESS INTERNATIONAL PVT LTD,ACCESS INTERNATIONAL PRIVATE LTD,ACCESS INTERNATIONAL PRIVATE LTD,LKA,37812625,BR,SRI LANKA
41495634,Central Bank,4246853,CENTRAL BANK,CENTRAL BANK OF SRI LANKA,CENTRAL BANK OF SRI LANKA,LKA,41495634,BR,SRI LANKA
301084989,,198130582,SOFTLOGIC COMPUTERS PVT LTD,SOFTLOGIC COMPUTERS (PVT) LIMITED,SOFTLOGIC COMPUTERS (PVT) LIMITED,LKA,301084989,BR,SRI LANKA
212499396,,137821154,AVIAN TECHNOLOGIES PVT LTD,AVIAN TECHNOLOGIES PVT LTD,AVIAN TECHNOLOGIES PVT LTD,LKA,212499396,HQ,SRI LANKA
345391519,,230487982,PEARL GRAND,PEARL GROUP OF HOTELS,PEARL GROUP OF HOTELS,LKA,345391519,HQ,SRI LANKA
141615077,Sri Lanka Customs,77387432,SRI LANKA CUSTOMS,SRILANKAN PORTS AUTHORITY,SRILANKAN PORTS AUTHORITY,LKA,141615077,BR,SRI LANKA
41497040,Ansell Lanka (Pvt) Ltd,13473613,ANSELL LANKA PVT LTD,ANSELL LTD,ANSELL LTD,LKA,41497040,BR,SRI LANKA
206378686,Hellocorp,132316923,HELLOCORP PVT LTD,HELLOCORP,HELLOCORP,LKA,206378686,HQ,SRI LANKA
145791426,Phoneix And Ogilvy,79114606,PHONEIX AND OGILVY,PHONEIX AND OGILVY,PHONEIX AND OGILVY,LKA,145791426,HQ,SRI LANKA
317314758,Grand Voyager (Pvt) Ltd,210691526,GRAND VOYAGER PVT LTD,GRAND VOYAGER PVT LTD,GRAND VOYAGER PVT LTD,LKA,317314758,HQ,SRI LANKA
279424497,NOVUS TECHNOLOGIES PTE LTD,191711732,NOVUS TECHNOLOGIES PTE LTD,NOVUS TECHNOLOGIES PTE LTD,NOVUS TECHNOLOGIES PTE LTD,LKA,279424497,HQ,SRI LANKA
41495376,Watawala Plantation Ltd,8500505,WATAWALA PLANTATION LTD,WATAWALA PLANTATION LTD,WATAWALA PLANTATION LTD,LKA,41495376,HQ,SRI LANKA
41498108,HNB assurance,13285842,HNB ASSURANCE,HNB ASSURANCE,HNB ASSURANCE,LKA,41498108,HQ,SRI LANKA
4065736,,6407445,UNHCR,UNHCR,UNITED NATIONS,LKA,4065736,HQ,SRI LANKA
41495254,Link Natural Products,5343391,LINK NATURAL PRODUCTS,LINK NATURAL PRODUCTS,LINK NATURAL PRODUCTS,LKA,41495254,HQ,SRI LANKA
40345347,APL LANKA PRIVATE LTD,11854520,APL NOL LANKA PRIVATE LTD,APL COMPANY PTE LTD,CMA CGM SA,LKA,40345347,HQ,SRI LANKA
34118514,BARTLEET STOCK BROKERS,3380641,BARTLEET STOCK BROKERS,BARTLEET STOCK BROKERS,BARTLEET STOCK BROKERS,LKA,34118514,HQ,SRI LANKA
153332041,SLEEK LINE,82908611,SLEEK LINE,SLEEK LINE,SLEEK LINE,LKA,153332041,HQ,SRI LANKA
41496654,Senkadagala Finance,12896746,SENKADAGALA FINANCE,SENKADAGALA FINANCE,SENKADAGALA FINANCE,LKA,41496654,BR,SRI LANKA
357595573,,241041639,INVOLVE 360,INVOLVE 360,INVOLVE 360,LKA,357595573,HQ,SRI LANKA
91230454,SOFTLOGIC HOLDINGS LIMITED,35499361,SOFTLOGIC TRADIND PVT LTD,SOFT LOGIC TRADING (PRIVATE) LIMITED,SOFTLOGIC BPO SERVICES PVT LTD,LKA,91230454,BR,SRI LANKA
246885246,LMI AEROSPACE,164672270,LMI AEROSPACE,LMI AEROSPACE INC,LMI AEROSPACE INC,LKA,246885246,HQ,SRI LANKA
237241387,ANI VILLAS DICKWELLA PVT LTD,160641012,ANI VILLAS DICKWELLA PVT LTD,ANI VILLAS DICKWELLA PVT LTD,ANI VILLAS DICKWELLA PVT LTD,LKA,237241387,HQ,SRI LANKA
211640025,BRIGHTSTAR TELECOME SERVICES (PVT) LTD,136889961,BRIGHTSTAR TELECOME SERVICES PVT LTD,BRIGHTSTAR,BRIGHTSTAR,LKA,211640025,BR,SRI LANKA
145716844,Allianz Insurance Lanka Ltd,79066815,ALLIANZ INSURANCE LANKA LTD,ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA,ALLIANZ SE,LKA,145716844,HQ,SRI LANKA
40638952,,10671016,E.W. INFORMATION SYSTEMS LIMITED,EW INFORMATION SYSTEMS LTD,EW INFORMATION SYSTEMS LTD,LKA,40638952,BR,SRI LANKA
41495362,Antler Embellishments (Pvt) Ltd & group of companies,4593858,ANTLER EMBELLISHMENTS PVT LTD & GROUP OF COMPANIES,ANTLER EMBELLISHMENTS PVT LTD & GROUP OF COMPANIES,ANTLER EMBELLISHMENTS PVT LTD & GROUP OF COMPANIES,LKA,41495362,HQ,SRI LANKA
145661694,MBC Networks (Pvt) Ltd,79048192,MBC NETWORKS PVT LTD,MBC NETWORKS PVT LTD,MBC NETWORKS PVT LTD,LKA,145661694,HQ,SRI LANKA
168503679,"AB Mauri (formally, Burns Philip Lanka)",102651280,AB MAURI LANKA LTD,AB MAURI LANKA LTD,AB MAURI LANKA LTD,LKA,168503679,HQ,SRI LANKA
145791036,Douglas And Sons,79114438,DOUGLAS AND SONS,DOUGLAS AND SONS,DOUGLAS AND SONS,LKA,145791036,HQ,SRI LANKA
88923195,Zoa Refugee Care Centre,34797322,ZOA REFUGEE CARE CENTRE,ZOA REFUGEE CARE CENTRE,ZOA REFUGEE CARE CENTRE,LKA,88923195,HQ,SRI LANKA
41497238,Premadasa Group (No IT Dept),7900175,PREMADASA GROUP,PREMADASA GROUP,PREMADASA GROUP,LKA,41497238,HQ,SRI LANKA
329460553,SRI DALADA MALIGAWA,221360528,SRI DALADA MALIGAWA,SRI DALADA MALIGAWA,SRI DALADA MALIGAWA,LKA,329460553,BR,SRI LANKA
182951449,XTREME NETWORKS PVT LTD (SRI LANKA),111564778,XTREME NETWORKS,XTREME NETWORKS,XTREME NETWORKS,LKA,182951449,HQ,SRI LANKA
184787371,Ulagalla Walawwa Resort,113329868,ULAGALLA WALAWWA RESORT,ULAGALLA WALAWWA RESORT,ULAGALLA WALAWWA RESORT,LKA,184787371,HQ,SRI LANKA
41498148,Finco group,9038375,FINCO GROUP,FINCO GROUP,FINCO GROUP,LKA,41498148,HQ,SRI LANKA
245485618,,163155491,WWSC,WWSC,WWSC,LKA,245485618,HQ,SRI LANKA
5310796,,7846468,SIERRA CONSTRUCTION LTD,SIERRA CONSTRUCTION LTD,SIERRA CONSTRUCTION LTD,LKA,5310796,HQ,SRI LANKA
317923393,,211426700,AMICIS HOLDINGS PRIVATE LTD,AMICIS HOLDINGS PRIVATE LTD,AMICIS HOLDINGS PRIVATE LTD,LKA,317923393,HQ,SRI LANKA
330857045,,222415473,INFORMATICS PVT LTD,INFORMATICS (PVT) LIMITED,INFORMATICS (PVT) LIMITED,LKA,330857045,BR,SRI LANKA
304984548,,201868504,FINCO TECHNOLOGIES PVT LTD,FINCO TECHNOLOGIES PVT LTD,FINCO TECHNOLOGIES PVT LTD,LKA,304984548,BR,SRI LANKA
34719885,CEYLON PETROLEUM STORAGE TERMINALS LIMITED,2924114,CEYLON PETROLEUM STORAGE TERMINALS LTD,CEYLON PETROLEUM STORAGE TERMINALS LTD,CEYLON PETROLEUM STORAGE TERMINALS LTD,LKA,34719885,BR,SRI LANKA
246436405,KANRICH FINANCE LIMITED,164182145,KANRICH FINANCE,KANRICH FINANCE,KANRICH FINANCE,LKA,246436405,HQ,SRI LANKA
40739627,,11109565,QATAR AIRWAYS,QATARAIRWAYS,GOVERNMENT OF QATAR,LKA,40739627,BR,SRI LANKA
41496338,MD Gunasena Pvt Ltd,1870543,MD GUNASENA PVT LTD,MD GUNASENA PVT LTD,MD GUNASENA PVT LTD,LKA,41496338,HQ,SRI LANKA
213648225,IDM KANDY,139110139,IDM KANDY,IDM KANDY,IDM KANDY,LKA,213648225,HQ,SRI LANKA
165742532,Venora International Pvt Ltd,101183639,VENORA INTERNATIONAL PROJECTS PRIVATE LTD,VENORA INTERNATIONAL PROJECTS PRIVATE LTD,VENORA INTERNATIONAL PROJECTS PRIVATE LTD,LKA,165742532,HQ,SRI LANKA
269266005,MANAGEMENT SYSTEMS PVT LTD,181694324,MANAGEMENT SYSTEMS PVT LTD,DATA MANAGEMENT SYSTEMS LTD,DATA MANAGEMENT SYSTEMS LTD,LKA,269266005,BR,SRI LANKA
184647218,Global Payments Asia-Pacific Ltd.,113261830,GLOBAL PAYMENTS ASIA-PACIFIC LTD,GLOBAL PAYMENTS ASIA-PACIFIC LTD,GLOBAL PAYMENTS INC,LKA,184647218,HQ,SRI LANKA
359367117,GEORGE STEUART & COMPANY LTD,242488718,GEORGE STEUART & COMPANY LTD,GEORGE STEUART & COMPANY LTD,GEORGE STEUART & COMPANY LTD,LKA,359367117,HQ,SRI LANKA
204357906,LITRO GAS LANKA LTD,130656483,LITRO GAS LANKA LIMITED,LITRO GAS LANKA LIMITED,LITRO GAS LANKA LIMITED,LKA,204357906,HQ,SRI LANKA
335568431,,225734842,OKI DOKI PVT LTD,OKI-DOKI PVT LTD,EXPOLANKA HOLDING LTD,LKA,335568431,BR,SRI LANKA
362253165,,245831342,FIRST CAPITAL HOLDINGS PLC,FIRST CAPITAL HOLDINGS PLC,FIRST CAPITAL HOLDINGS PLC,LKA,362253165,BR,SRI LANKA
41498088,Haycarb Limited,7695805,HAYCARB LTD,HAYCARB PLC,HAYCARB PLC,LKA,41498088,HQ,SRI LANKA
333640393,,224705170,WILEY GLOBAL TECHNOLOGY,WILEY PUBLISHING ASIA PTY LTD,BLACKWELL SCIENCE OVERSEAS HOLDINGS LTD,LKA,333640393,HQ,SRI LANKA
245767551,,163451577,COLOMBO STOCK EXCHANGE,MILLENNIUMIT SOFTWARE,LONDON STOCK EXCHANGE GROUP PLC,LKA,245767551,HQ,SRI LANKA
41497470,Qsoft (Private) Limited,4115967,QSOFT PRIVATE LTD,QSOFT PTY. LTD.,QSOFT,LKA,41497470,BR,SRI LANKA
44210979,DMS ELECTRONICS,953157,DMSE,DMSE,DMSE,LKA,44210979,HQ,SRI LANKA
373533838,INFOR NEXUS SERVICES PVT LTD,253446786,INFOR NEXUS SERVICES PVT LTD,INFOR INC.,"KOCH INDUSTRIES, INC.",LKA,373533838,HQ,SRI LANKA
392163147,,267910736,MADRAS SECURITY PRINTERS PVT LTD,MADRAS SECURITY PRINTERS,MADRAS SECURITY PRINTERS,LKA,392163147,HQ,SRI LANKA
309863838,,204800496,SAPATH SYSTEMS LANKA PVT LTD,SAPATH SYSTEMS LANKA PVT LTD,SAPATH SYSTEMS LTD,LKA,309863838,BR,SRI LANKA
41495212,GlaxoSmithCline,1296018,GLAXOSMITHCLINE,GLAXOSMITHKLINE PHARMACEUTICALS LTD,GLAXOSMITHKLINE PLC,LKA,41495212,BR,SRI LANKA
355664504,,239359756,V-HUB PVT LTD,V-HUB PVT LTD,V-HUB PVT LTD,LKA,355664504,HQ,SRI LANKA
145717314,Department Of Fisheries And Aquatic Resources,79067031,DEPARTMENT OF FISHERIES AND AQUATIC RESOURCES,GOVERNMENT OF SRILANKA,GOVERNMENT OF SRILANKA,LKA,145717314,HQ,SRI LANKA
41331389,,8938817,UNIVERSITY OF SABARAGAMUWA,UNIVERSITY OF SABARAGAMUWA,UNIVERSITY OF SABARAGAMUWA,LKA,41331389,HQ,SRI LANKA
305561379,,202390249,INFONET SOLUTION PVT LTD,INFONET SOLUTION PVT LTD,INFONET SOLUTION PVT LTD,LKA,305561379,BR,SRI LANKA
300704916,,197755311,CENTUM NETWORK TECHNOLOGIES PVT LTD,CENTUM NETWORK TECHNOLOGIES PVT LTD,CENTUM NETWORK TECHNOLOGIES PVT LTD,LKA,300704916,HQ,SRI LANKA
349903228,,234657239,VERREX PRIVATE LTD,VERREX PRIVATE LTD,VERREX PRIVATE LTD,LKA,349903228,BR,SRI LANKA
300336275,,197301319,DIALOG AXIATA PLC,DIALOG AXIATA PLC,AXIATA GROUP BERHAD,LKA,300336275,BR,SRI LANKA
41497556,Lalan Group Of Companies,4939906,LALAN GROUP OF COMPANIES,LALAN GROUP OF COMPANIES,LALAN GROUP OF COMPANIES,LKA,41497556,HQ,SRI LANKA
41709110,,14026894,ABC CREDIT CARD COMPANY LTD,ABC CREDIT CARD COMPANY LTD,ABC CREDIT CARD COMPANY LTD,LKA,41709110,HQ,SRI LANKA
40739545,,11394601,INTELLIGENT IMAGE MANAGEMENT INC,INTELLIGENT IMAGE MANAGEMENT INC,INTELLIGENT IMAGE MANAGEMENT INC,LKA,40739545,HQ,SRI LANKA
40494036,,9429835,TROPIFLORA LTD,TROPIFLORA LTD,TROPIFLORA LTD,LKA,40494036,HQ,SRI LANKA
41372858,,5021727,THE FINANCE COMPANY LTD,THE FINANCE CO. LIMITED,THE FINANCE CO. LIMITED,LKA,41372858,BR,SRI LANKA
41498156,Judicial Reforme Project,11219617,JUDICIAL REFORME PROJECT,JUDICIAL REFORME PROJECT,JUDICIAL REFORME PROJECT,LKA,41498156,HQ,SRI LANKA
303470184,,200595878,AV SYSTEMS PVT LTD,AV SYSTEMS PVT LTD,AV SYSTEMS PVT LTD,LKA,303470184,BR,SRI LANKA
39887468,,13165567,LANKA ORIX LEASING COMPANY,ORIX CORPORATION,ORIX CORPORATION,LKA,39887468,HQ,SRI LANKA
212230022,Ministry of Housing and Common Amenities,137538685,MINISTRY OF HOUSING AND COMMON AMENITIES,DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA,DEMOCRATIC SOCIALIST REPUBLIC OF SRI LANKA,LKA,212230022,HQ,SRI LANKA
162709912,EMIRATES TELECOMMUNICATION CORPORATION ETISALAT,99602137,ETISALAT,ETISALAT LANKA PVT LTD,HUTCHISON WHAMPOA LTD,LKA,162709912,BR,SRI LANKA
84932158,,33599532,D & D,D & D,D & D,LKA,84932158,HQ,SRI LANKA
6171493,,7905136,METROPOLITAN COMMUNICATIONS PVT  LTD,METROPOLITAN OFFICE PRIVATE LTD,METROPOLITAN OFFICE PRIVATE LTD,LKA,6171493,HQ,SRI LANKA
214912845,Camoplast Solideal,140659759,CAMOPLAST SOLIDEAL,CAMSO INC,MICHELIN,LKA,214912845,BR,SRI LANKA
194966023,,122912548,A4 DIMENSION HOLDINGS PVT LTD,A4 DIMENSION HOLDINGS PVT LTD,A4 DIMENSION HOLDINGS PVT LTD,LKA,194966023,HQ,SRI LANKA
327259296,,219342018,NETWORXX TRAINING AND CONSULTANCY,NETWORXX TRAINING AND CONSULTANCY,NETWORXX TRAINING AND CONSULTANCY,LKA,327259296,HQ,SRI LANKA
8689563,,280649,INFOCRAFT LTD,INFOCRAFT LTD,INFOCRAFT LTD,LKA,8689563,HQ,SRI LANKA
117032696,EAM Maliban Textiles,50662842,EAM MALIBAN TEXTILES PVT LTD,EAM MALIBAN TEXTILES PRIVATE LIMITED,EAM MALIBAN TEXTILES PRIVATE LIMITED,LKA,117032696,BR,SRI LANKA
257859037,APEX TECHNOLOGIES PVT LTD,173711500,APEX TECHNOLOGIES PVT LTD,APEX TECHNOLOGIES PVT LTD,APEX TECHNOLOGIES PVT LTD,LKA,257859037,HQ,SRI LANKA
356094785,,239809614,ROCKLAND DISTILLERIES PVT LTD,ROCKLAND DISTILLERIES PVT LTD,ROCKLAND DISTILLERIES PVT LTD,LKA,356094785,HQ,SRI LANKA
186892513,Nation Lanka Finance PLC,114902433,NATION LANKA FINANCE PLC,NATION LANKA FINANCE PLC,NATION LANKA FINANCE PLC,LKA,186892513,HQ,SRI LANKA
9794413,Institute of Policy Studies,13899012,POLICY STUDIES INSTITUTE,POLICY STUDIES INSTITUTE,POLICY STUDIES INSTITUTE,LKA,9794413,BR,SRI LANKA
40809276,,7318169,NATIONS TRUST BANK LTD,NATIONS TRUST BANK LTD,NATIONS TRUST BANK LTD,LKA,40809276,HQ,SRI LANKA
152535207,Cybertech Enterprises (Pvt) Ltd,82585168,CYBERTEC ENTERPRISES PVT LTD,CYBERTEC ENTERPRISES PRIVATE LTD,CYBERTEC ENTERPRISES PRIVATE LTD,LKA,152535207,BR,SRI LANKA
300321928,Hotel Sudu Araliya,197238629,HOTEL SUDU ARALIYA,HOTEL SUDU ARALIYA,HOTEL SUDU ARALIYA,LKA,300321928,HQ,SRI LANKA
33736558,MTT DATA COMMUNICATION SYSTEM CORPORATION,9435466,MTT,MTT,MTT,LKA,33736558,HQ,SRI LANKA
254966230,KOGGALA BEACH HOTEL,169855905,KOGGALA BEACH HOTEL,KOGGALA BEACH HOTEL,KOGGALA BEACH HOTEL,LKA,254966230,HQ,SRI LANKA
10785598,Aitken Spence Co. Ltd.,6563646,AITKEN SPENCE COMPANY LTD,AITKEN SPENCE COMPANY LTD,AITKEN SPENCE COMPANY LTD,LKA,10785598,HQ,SRI LANKA
41497198,Associated Newspapers Ltd,4446088,ASSOCIATED NEWSPAPERS LTD,ASSOCIATED NEWSPAPERS LTD,ROTHERMERE CONTINUATION LTD,LKA,41497198,HQ,SRI LANKA
230311151,TOTALAMBER,154324570,TOTALAMBER,TOTALAMBER LTD,TOTALAMBER LTD,LKA,230311151,HQ,SRI LANKA
359244834,SRI LANKA COMPUTER EMERGENCY READINESS TEAM COORDINATION CENTER,242383526,SRI LANKA COMPUTER EMERGENCY READINESS TEAM COORDINATION CENTER,SRI LANKA COMPUTER EMERGENCY READINESS TEAM COORDINATION CENTER,SRI LANKA COMPUTER EMERGENCY READINESS TEAM COORDINATION CENTER,LKA,359244834,HQ,SRI LANKA
41496318,Perfect Fit International,3973096,PERFECT FIT INTERNATIONAL,PERFECT FIT INTERNATIONAL,PERFECT FIT INTERNATIONAL,LKA,41496318,HQ,SRI LANKA
353406481,,237262309,ASIA INTERNATIONAL ACADEMY,ASIA INTERNATIONAL ACADEMY,ASIA INTERNATIONAL ACADEMY,LKA,353406481,HQ,SRI LANKA
41496186,Overseas School,12579379,OVERSEAS SCHOOL,THE OVERSEAS SCHOOL OF COLOMBO,THE OVERSEAS SCHOOL OF COLOMBO,LKA,41496186,BR,SRI LANKA
211845653,Titan Soft Lanka,137074926,TITAN SOFT LANKA,TITANSOFT LANKA PVT LTD,TITANSOFT LANKA PVT LTD,LKA,211845653,BR,SRI LANKA
40741773,,5775492,COMFORTWEAR PVT LTD,COMFORTWEAR PVT LTD,COMFORTWEAR PVT LTD,LKA,40741773,HQ,SRI LANKA
235035491,ANANTHAYA RESORT & SPA,158126197,ANANTAYA RESORT & SPA,ANANTAYA RESORT & SPA,ANANTAYA RESORT & SPA,LKA,235035491,HQ,SRI LANKA
381096081,MIRACLE DOME,257787949,MIRACLE DOME,MIRACLE DOME,MIRACLE DOME,LKA,381096081,HQ,SRI LANKA
170225539,Durdens Hospital,103466384,DURDENS HOSPITAL,DURDENS HOSPITAL,DURDENS HOSPITAL,LKA,170225539,BR,SRI LANKA
392386750,DUFRY,268170384,DUFRY,DUFRY AG,DUFRY AG,LKA,392386750,HQ,SRI LANKA
7078379,,5331274,HIRDARAMANI GROUP OF COMPANIES,HIRDARAMANI GROUP OF COMPANIES,HIRDARAMANI GROUP OF COMPANIES,LKA,7078379,HQ,SRI LANKA
169559217,ST ANTHONY'S INDUSTRIES GROUP PVT LTD,103158355,ST ANTHONY'S INDUSTRIES GROUP PRIVATE LTD,ST ANTHONY'S INDUSTRIES GROUP PRIVATE LTD,ST ANTHONY'S INDUSTRIES GROUP PRIVATE LTD,LKA,169559217,HQ,SRI LANKA
308265866,,203271913,CIVIC BUSINESS SOLUTIONS PRIVATE LTD,CIVIC BUSINESS SOLUTIONS PRIVATE LTD,CIVIC BUSINESS SOLUTIONS PRIVATE LTD,LKA,308265866,HQ,SRI LANKA
357358805,,240868075,TAMBA IT SOLUTION,TAMBA IT SOLUTION,TAMBA IT SOLUTION,LKA,357358805,HQ,SRI LANKA
264768025,THE BANK OF TOKYO-MITSUBISHI UFJ LTD,176654933,THE BANK OF TOKYO MITSUBISHI UFJ LTD,THE BANK OF TOKYO-MITSUBISHI UFJ LTD,MITSUBISHI UFJ FINANCIAL GROUP INC,LKA,264768025,HQ,SRI LANKA
330222920,,221861347,ERICSSON SRILANKA,ERICSSON TELECOMMUNICATIONS LANKA (PRIVATE) LIMITED,TELEFON AB L M ERICSSON,LKA,330222920,BR,SRI LANKA
211941201,IMS Health Lanka (Pvt) Ltd,137150082,IMS HEALTH LANKA PRIVATE LTD,IQVIA INC,IQVIA INC,LKA,211941201,HQ,SRI LANKA
41498264,A.Baur & Co Ltd,3689902,ABAUR & COMPANY LTD,ABAUR & COMPANY LTD,ABAUR & COMPANY LTD,LKA,41498264,HQ,SRI LANKA
327177561,,219280241,WESTCOM HOLDINGS,WESTCOM HOLDINGS,WESTCOM HOLDINGS,LKA,327177561,BR,SRI LANKA
